movieId,title,genres,year,freq
5957,Two Weeks Notice (2002),"['Comedy', 'Romance']",2002.0,187
5958,The Wild Thornberrys Movie (2002),"['Animation', 'Children', 'Comedy']",2002.0,25
5959,Narc (2002),"['Crime', 'Drama', 'Thriller']",2002.0,88
5960,Bad Influence (1990),"['Drama', 'Thriller']",1990.0,9
5961,Blue Steel (1990),"['Action', 'Thriller']",1990.0,11
5962,Body of Evidence (1993),"['Drama', 'Thriller']",1993.0,21
5963,The Children's Hour (1961),['Drama'],1961.0,17
5964,Company Business (1991),"['Action', 'Comedy']",1991.0,1
5965,The Duellists (1977),"['Action', 'War']",1977.0,18
5966,"Kiss Before Dying, A (1956)","['Film-Noir', 'Mystery']",1956.0,7
5967,Legend of the Lost (1957),['Adventure'],1957.0,0
5968,Miami Blues (1990),"['Comedy', 'Crime', 'Drama']",1990.0,11
5969,My Girl 2 (1994),"['Comedy', 'Drama', 'Romance']",1994.0,42
5970,My Girl (1991),"['Comedy', 'Drama', 'Romance']",1991.0,127
5971,My Neighbor Totoro (Tonari no Totoro) (1988),"['Animation', 'Children', 'Drama', 'Fantasy']",1988.0,561
5972,The Road to Hong Kong (1962),['Comedy'],1962.0,4
5973,Running Time (1997),"['Crime', 'Thriller']",1997.0,1
5974,The Thief of Bagdad (1940),"['Adventure', 'Fantasy']",1940.0,18
5975,War and Peace (1956),"['Drama', 'Romance', 'War']",1956.0,13
5976,Where Sleeping Dogs Lie (1992),['Crime'],1992.0,1
5977,Where's Poppa? (1970),['Comedy'],1970.0,9
5978,The Whistle Blower (1986),['Thriller'],1986.0,1
5979,Attack of the Crab Monsters (1957),"['Horror', 'Sci-Fi']",1957.0,8
5980,Black Christmas (1974),"['Horror', 'Mystery', 'Thriller']",1974.0,18
5981,The Day of the Triffids (1962),"['Horror', 'Sci-Fi']",1962.0,28
5982,Esther Kahn (2000),['Drama'],2000.0,1
5983,Invaders from Mars (1953),['Sci-Fi'],1953.0,12
5984,The Story of O (Histoire d'O) (1975),"['Drama', 'Romance']",1975.0,11
5985,Asoka (Ashoka the Great) (2001),"['Action', 'Drama', 'Romance']",2001.0,4
5986,Fat City (1972),['Drama'],1972.0,10
5987,"Love, Honour and Obey (2000)","['Comedy', 'Crime', 'Drama']",2000.0,2
5988,Quicksilver (1986),['Drama'],1986.0,6
5989,Catch Me If You Can (2002),"['Crime', 'Drama']",2002.0,1665
5990,Pinocchio (2002),"['Children', 'Comedy', 'Fantasy']",2002.0,20
5991,Chicago (2002),"['Comedy', 'Crime', 'Drama', 'Musical']",2002.0,545
5992,The Hours (2002),"['Drama', 'Romance']",2002.0,255
5993,Max (2002),['Drama'],2002.0,10
5994,Nicholas Nickleby (2002),"['Drama', 'Romance']",2002.0,26
5995,The Pianist (2002),"['Drama', 'War']",2002.0,1035
5996,Sonny (2002),"['Crime', 'Drama']",2002.0,2
5997,Champagne for Caesar (1950),['Comedy'],1950.0,2
5998,Doppelganger (1993),"['Horror', 'Thriller']",1993.0,4
5999,Heavy Metal 2000 (2000),"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",2000.0,21
6000,"The House on the Edge of the Park (Casa sperduta nel parco, La) (1980)","['Horror', 'Thriller']",1980.0,3
6001,The King of Comedy (1983),"['Comedy', 'Drama']",1983.0,118
6002,Love Liza (2002),['Drama'],2002.0,22
6003,Confessions of a Dangerous Mind (2002),"['Comedy', 'Crime', 'Drama', 'Thriller']",2002.0,193
6004,Abraham's Valley (Vale Abraão) (1993),['Drama'],1993.0,0
6005,Blue Collar Comedy Tour: The Movie (2003),"['Comedy', 'Documentary']",2003.0,29
6006,Just Married (2003),"['Comedy', 'Romance']",2003.0,102
6007,P.S. Your Cat is Dead (2002),['Comedy'],2002.0,1
6008,The Son (Le fils) (2002),['Drama'],2002.0,13
6009,The City of Lost Souls (Hyôryuu-gai) (2000),"['Crime', 'Drama', 'Thriller']",2000.0,2
6010,Double Whammy (2001),"['Action', 'Comedy', 'Drama']",2001.0,4
6011,Wisegirls (2002),"['Crime', 'Drama']",2002.0,3
6012,"Guy Thing, A (2003)","['Comedy', 'Romance']",2003.0,27
6013,Kangaroo Jack (2003),"['Action', 'Comedy']",2003.0,56
6014,National Security (2003),"['Action', 'Comedy']",2003.0,41
6015,Big Shot's Funeral (Da Wan) (2001),['Comedy'],2001.0,3
6016,City of God (Cidade de Deus) (2002),"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",2002.0,1199
6017,Divine Intervention (Yadon ilaheyya) (2002),"['Comedy', 'Drama', 'Romance', 'War']",2002.0,5
6018,Kira's Reason: A Love Story (En Kærlighedshistorie) (2001),['Drama'],2001.0,3
6019,Above Suspicion (1995),['Thriller'],1995.0,1
6020,Alice Adams (1935),"['Comedy', 'Drama']",1935.0,6
6021,"The American Friend (Amerikanische Freund, Der) (1977)","['Crime', 'Drama', 'Mystery', 'Thriller']",1977.0,17
6022,American Me (1992),['Drama'],1992.0,10
6023,Band of Outsiders (Bande à part) (1964),"['Comedy', 'Crime', 'Drama', 'Romance']",1964.0,27
6024,Breaking Up (1997),"['Comedy', 'Romance']",1997.0,4
6025,CB4 - The Movie (1993),['Comedy'],1993.0,17
6026,"The Deathmaker (Totmacher, Der) (1995)","['Crime', 'Drama']",1995.0,2
6027,Dogfight (1991),"['Drama', 'Romance']",1991.0,24
6028,"Easy Come, Easy Go (1967)","['Adventure', 'Musical']",1967.0,3
6029,Fun in Acapulco (1963),"['Comedy', 'Musical']",1963.0,5
6030,Girls! Girls! Girls! (1962),"['Comedy', 'Musical']",1962.0,6
6031,Imitation of Life (1959),"['Drama', 'Romance']",1959.0,20
6032,"Little Romance, A (1979)","['Comedy', 'Romance']",1979.0,13
6033,Mystery Date (1991),['Comedy'],1991.0,4
6034,"Paradise, Hawaiian Style (1966)","['Comedy', 'Musical']",1966.0,3
6035,Pépé le Moko (1937),"['Crime', 'Drama', 'Romance']",1937.0,10
6036,Secret Admirer (1985),"['Comedy', 'Romance']",1985.0,6
6037,Summer Lovers (1982),"['Comedy', 'Drama', 'Romance']",1982.0,6
6038,Tune in Tomorrow... (1990),"['Comedy', 'Romance']",1990.0,1
6039,The Woman in Red (1984),"['Comedy', 'Romance']",1984.0,25
6040,Darkness Falls (2003),"['Horror', 'Thriller']",2003.0,33
6041,Amen. (2002),['Drama'],2002.0,8
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),['Documentary'],2002.0,7
6043,In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002),['Documentary'],2002.0,1
6044,Blind Date (1984),"['Horror', 'Thriller']",1984.0,8
6045,Bullet (1996),"['Action', 'Crime', 'Drama']",1996.0,3
6046,Claudine (1974),['Drama'],1974.0,1
6047,Dead Reckoning (1947),"['Drama', 'Film-Noir', 'Mystery']",1947.0,7
6048,The Devil at 4 O'Clock (1961),['Drama'],1961.0,1
6049,Ethan Frome (1993),['Drama'],1993.0,3
6050,Gus (1976),"['Children', 'Comedy']",1976.0,5
6051,The Harder They Come (1973),"['Action', 'Crime', 'Drama']",1973.0,12
6052,The Horse in the Gray Flannel Suit (1968),"['Children', 'Comedy']",1968.0,3
6053,Krush Groove (1985),"['Drama', 'Musical']",1985.0,4
6054,The Moon-Spinners (1964),"['Children', 'Mystery']",1964.0,2
6055,Sugar Hill (1994),['Drama'],1994.0,4
6056,Chaos (2001),"['Comedy', 'Crime', 'Drama']",2001.0,7
6057,Biker Boyz (2003),"['Action', 'Crime', 'Drama']",2003.0,13
6058,Final Destination 2 (2003),"['Horror', 'Thriller']",2003.0,156
6059,The Recruit (2003),"['Action', 'Thriller']",2003.0,208
6060,The Guru (2002),"['Comedy', 'Romance']",2002.0,35
6061,Kedma (2002),"['Drama', 'War']",2002.0,2
6062,Lost in La Mancha (2002),['Documentary'],2002.0,47
6063,May (2002),"['Drama', 'Horror']",2002.0,44
6064,The Harder They Fall (1956),"['Drama', 'Film-Noir']",1956.0,12
6065,I'm All Right Jack (1959),['Comedy'],1959.0,7
6066,Murder by Decree (1979),"['Mystery', 'Thriller']",1979.0,7
6067,Ordinary Decent Criminal (2000),"['Comedy', 'Crime']",2000.0,14
6068,Pursued (1947),"['Thriller', 'Western']",1947.0,1
6069,The Big Time Operators (Smallest Show on Earth) (1957),['Comedy'],1957.0,0
6070,Tokyo Decadence (Topâzu) (1992),['Drama'],1992.0,2
6071,Two-Way Stretch (1960),"['Comedy', 'Crime']",1960.0,0
6072,"The Unfaithful Wife (Femme infidèle, La) (1969)","['Drama', 'Thriller']",1969.0,2
6073,Victim (1961),"['Crime', 'Drama']",1961.0,4
6074,Endangered Species (1982),"['Mystery', 'Sci-Fi', 'Thriller']",1982.0,3
6075,"The Simple-Minded Murder (Enfaldige mördaren, Den) (1982)",['Drama'],1982.0,2
6076,Enigma (1983),"['Drama', 'Sci-Fi']",1983.0,4
6077,Evil Under the Sun (1982),"['Crime', 'Drama', 'Mystery']",1982.0,16
6078,Firefox (1982),"['Action', 'Sci-Fi', 'Thriller']",1982.0,40
6079,Five Days One Summer (1982),['Drama'],1982.0,1
6080,Forced Vengeance (1982),"['Action', 'Adventure']",1982.0,1
6081,"Never Play Clever Again (Gendarme et les gendarmettes, Le) (1982)","['Comedy', 'Crime']",1982.0,2
6082,The Grey Fox (1982),"['Romance', 'Western']",1982.0,10
6083,Hammett (1982),"['Crime', 'Mystery']",1982.0,3
6084,Honkytonk Man (1982),"['Comedy', 'Drama']",1982.0,5
6085,Neil Young: Human Highway (1982),"['Comedy', 'Drama']",1982.0,0
6086,"I, the Jury (1982)","['Crime', 'Drama', 'Thriller']",1982.0,4
6087,If You Could See What I Hear (1982),"['Comedy', 'Drama', 'Romance']",1982.0,2
6088,Jekyll & Hyde... Together Again (1982),"['Comedy', 'Sci-Fi']",1982.0,1
6089,The J. Gang Meets Dynamite Harry (Jönssonligan & DynamitHarry) (1982),"['Comedy', 'Crime']",1982.0,4
6090,Kiss Me Goodbye (1982),['Comedy'],1982.0,5
6091,Labyrinth of Passion (Laberinto de Pasiones) (1982),['Comedy'],1982.0,4
6092,The Last American Virgin (1982),"['Comedy', 'Drama']",1982.0,9
6093,The Last Unicorn (1982),"['Animation', 'Children', 'Fantasy']",1982.0,79
6094,Liquid Sky (1982),"['Comedy', 'Sci-Fi']",1982.0,8
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),['Action'],1982.0,2
6096,Making Love (1982),['Drama'],1982.0,3
6097,Manhattan Baby (1982),['Horror'],1982.0,2
6098,The Marathon Family (Maratonci Trce Pocasni Krug) (1982),['Comedy'],1982.0,1
6099,Megaforce (1982),"['Action', 'Sci-Fi']",1982.0,3
6100,"Midsummer Night's Sex Comedy, A (1982)","['Comedy', 'Romance']",1982.0,23
6101,Missing (1982),"['Drama', 'Mystery', 'Thriller']",1982.0,28
6102,The Missionary (1982),['Comedy'],1982.0,4
6103,Monsignor (1982),"['Drama', 'War']",1982.0,1
6104,Monty Python Live at the Hollywood Bowl (1982),['Comedy'],1982.0,134
6105,Moonlighting (1982),['Drama'],1982.0,7
6106,Mother Lode (1982),['Adventure'],1982.0,1
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)","['Drama', 'War']",1982.0,6
6108,"That Night in Varennes (Nuit de Varennes, La) (1982)",['Drama'],1982.0,2
6109,One from the Heart (1982),"['Drama', 'Romance']",1982.0,5
6110,Pandemonium (1982),"['Comedy', 'Horror', 'Mystery']",1982.0,0
6111,Paradise (1982),"['Adventure', 'Romance']",1982.0,3
6112,Partners (1982),['Comedy'],1982.0,1
6113,Godard's Passion (Passion) (1982),['Drama'],1982.0,2
6114,Permanent Vacation (1982),['Drama'],1982.0,5
6115,Personal Best (1982),['Drama'],1982.0,13
6116,The Pirate Movie (1982),"['Adventure', 'Comedy', 'Musical']",1982.0,13
6117,Privates on Parade (1982),"['Comedy', 'Drama', 'War']",1982.0,3
6118,Blind Chance (Przypadek) (1981),['Drama'],1981.0,9
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),['Comedy'],1982.0,9
6120,Q: The Winged Serpent (1982),"['Drama', 'Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",1982.0,11
6121,Querelle (1982),['Drama'],1982.0,9
6122,Richard Pryor Live on the Sunset Strip (1982),"['Comedy', 'Documentary']",1982.0,27
6123,Sunless (Sans Soleil) (1983),['Documentary'],1983.0,14
6124,Savannah Smiles (1982),['Comedy'],1982.0,9
6125,The Secret Policeman's Other Ball (1982),"['Comedy', 'Documentary', 'Musical']",1982.0,19
6126,"Veronika Voss (Sehnsucht der Veronika Voss, Die) (1982)",['Drama'],1982.0,10
6127,Shoot the Moon (1982),['Drama'],1982.0,6
6128,Six Pack (1982),"['Comedy', 'Drama']",1982.0,4
6129,Six Weeks (1982),['Drama'],1982.0,2
6130,The Soldier (1982),['Action'],1982.0,3
6131,Some Kind of Hero (1982),"['Comedy', 'Drama']",1982.0,2
6132,"The New York Ripper (Squartatore di New York, Lo) (1982)","['Crime', 'Horror', 'Mystery', 'Thriller']",1982.0,5
6133,"The State of Things (Stand der Dinge, Der) (1982)",['Drama'],1982.0,0
6134,Starstruck (1982),"['Comedy', 'Musical']",1982.0,3
6135,Still of the Night (1982),"['Mystery', 'Thriller']",1982.0,6
6136,"The South (Sur, El) (1983)","['Drama', 'Romance']",1983.0,3
6137,Sword of the Valiant (1984),"['Action', 'Adventure', 'Fantasy', 'Romance']",1984.0,1
6138,Tag: The Assassination Game (a.k.a. Everybody Gets It in the End) (1982),"['Action', 'Thriller']",1982.0,2
6139,Tempest (1982),"['Comedy', 'Drama']",1982.0,1
6140,Tenebre (1982),"['Horror', 'Mystery', 'Thriller']",1982.0,19
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),['Comedy'],1982.0,7
6142,Time Walker (a.k.a. Being From Another Planet) (1982),"['Horror', 'Sci-Fi']",1982.0,3
6143,Trail of the Pink Panther (1982),"['Comedy', 'Crime']",1982.0,19
6144,"Traviata, La (1982)","['Drama', 'Musical']",1982.0,3
6145,Venom (1982),"['Horror', 'Thriller']",1982.0,1
6146,To Begin Again (a.k.a. Starting Over) (Volver a Empezar) (1982),['Drama'],1982.0,0
6147,"The White Rose (Weiße Rose, Die) (1982)","['Drama', 'Film-Noir']",1982.0,1
6148,White Dog (1982),"['Drama', 'Horror', 'Thriller']",1982.0,10
6149,The Final Option (Who Dares Wins) (1982),"['Action', 'War']",1982.0,1
6150,Wrong Is Right (a.k.a. The Man With the Deadly Lens) (1982),"['Drama', 'Thriller']",1982.0,2
6151,Yol (a.k.a. The Way) (1982),['Drama'],1982.0,5
6152,"Yor, the Hunter from the Future (1983)",['Sci-Fi'],1983.0,2
6153,Zapped! (1982),"['Comedy', 'Sci-Fi']",1982.0,15
6154,Deliver Us from Eva (2003),"['Comedy', 'Romance']",2003.0,6
6155,How to Lose a Guy in 10 Days (2003),"['Comedy', 'Romance']",2003.0,360
6156,Shanghai Knights (2003),"['Action', 'Adventure', 'Comedy']",2003.0,209
6157,Daredevil (2003),"['Action', 'Crime']",2003.0,390
6158,The Jungle Book 2 (2003),"['Animation', 'Children']",2003.0,23
6159,All the Real Girls (2003),"['Drama', 'Romance']",2003.0,25
6160,Amandla! A Revolution in Four Part Harmony (2002),"['Documentary', 'Musical']",2002.0,6
6161,Painted Fire (Chihwaseon) (2002),['Drama'],2002.0,3
6162,Gerry (2002),"['Adventure', 'Drama']",2002.0,15
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),"['Romance', 'Thriller']",2002.0,23
6164,Lockdown (2000),['Drama'],2000.0,3
6165,Ordinary Sinner (2001),"['Drama', 'Romance']",2001.0,0
6166,Dennis the Menace (1993),['Comedy'],1993.0,69
6167,Stand-In (1937),['Comedy'],1937.0,1
6168,10 to Midnight (1983),"['Action', 'Adventure', 'Thriller']",1983.0,10
6169,The Black Stallion Returns (1983),"['Adventure', 'Children']",1983.0,6
6170,The Black Stallion (1979),"['Adventure', 'Children', 'Drama']",1979.0,52
6171,Cesar & Rosalie (César et Rosalie) (1972),"['Comedy', 'Drama', 'Romance']",1972.0,1
6172,"Countess from Hong Kong, A (1967)",['Comedy'],1967.0,1
6173,Into the West (1992),"['Adventure', 'Children']",1992.0,9
6174,Kinjite: Forbidden Subjects (1989),"['Crime', 'Thriller']",1989.0,1
6175,Messenger of Death (1988),['Thriller'],1988.0,1
6176,Mr. Majestyk (1974),"['Action', 'Drama']",1974.0,8
6177,Murphy's Law (1986),['Action'],1986.0,1
6178,"Patch of Blue, A (1965)","['Drama', 'Romance']",1965.0,17
6179,"Prayer for the Dying, A (1987)","['Action', 'Drama']",1987.0,3
6180,Q & A (1990),"['Crime', 'Drama']",1990.0,4
6181,The Red Badge of Courage (1951),"['Drama', 'War']",1951.0,12
6182,The Thrill of It All (1963),['Comedy'],1963.0,4
6183,Pillow Talk (1959),"['Comedy', 'Musical', 'Romance']",1959.0,48
6184,The Man Who Fell to Earth (1976),"['Drama', 'Sci-Fi']",1976.0,76
6185,Dark Blue (2003),"['Action', 'Crime', 'Drama', 'Thriller']",2003.0,15
6186,Gods and Generals (2003),"['Action', 'Drama', 'War']",2003.0,24
6187,The Life of David Gale (2003),"['Crime', 'Drama', 'Thriller']",2003.0,142
6188,Old School (2003),['Comedy'],2003.0,402
6189,Dischord (2001),"['Drama', 'Thriller']",2001.0,0
6190,The Lawless Heart (2003),"['Comedy', 'Drama']",2003.0,3
6191,The Navigators (2001),"['Comedy', 'Drama']",2001.0,1
6192,Open Hearts (Elsker dig for evigt) (2002),['Romance'],2002.0,6
6193,Poolhall Junkies (2002),"['Comedy', 'Drama', 'Thriller']",2002.0,12
6194,Till Human Voices Wake Us (2001),"['Drama', 'Romance']",2001.0,3
6195,Stone Reader (2002),['Documentary'],2002.0,13
6196,Cradle 2 the Grave (2003),"['Action', 'Crime', 'Drama', 'Thriller']",2003.0,41
6197,Spider (2002),"['Drama', 'Mystery']",2002.0,58
6198,American Heart (1992),"['Crime', 'Drama']",1992.0,0
6199,Edie & Pen (1996),['Comedy'],1996.0,0
6200,Insignificance (1985),"['Comedy', 'Drama']",1985.0,1
6201,Lady Jane (1986),"['Drama', 'Romance']",1986.0,15
6202,Late Marriage (Hatuna Meuheret) (2001),"['Comedy', 'Drama', 'Romance']",2001.0,9
6203,Life Stinks (1991),['Comedy'],1991.0,13
6204,The Meteor Man (1993),['Comedy'],1993.0,11
6205,Mr. North (1988),"['Comedy', 'Drama']",1988.0,4
6206,Seize the Day (1986),['Drama'],1986.0,3
6207,The Slaughter Rule (2002),['Drama'],2002.0,4
6208,Teenagers from Outer Space (1959),"['Horror', 'Sci-Fi']",1959.0,5
6209,Trouble Bound (1993),"['Action', 'Comedy']",1993.0,0
6210,Volcano High (Whasango) (2001),"['Action', 'Comedy']",2001.0,10
6211,Ten (2002),['Drama'],2002.0,6
6212,Bringing Down the House (2003),['Comedy'],2003.0,79
6213,Tears of the Sun (2003),"['Action', 'Drama', 'Thriller']",2003.0,92
6214,Irreversible (Irréversible) (2002),"['Crime', 'Drama', 'Mystery', 'Thriller']",2002.0,97
6215,Laurel Canyon (2002),['Drama'],2002.0,36
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),['Drama'],2001.0,32
6217,The Safety of Objects (2001),['Drama'],2001.0,8
6218,Bend It Like Beckham (2002),"['Comedy', 'Drama', 'Romance']",2002.0,512
6219,The Hunted (2003),"['Action', 'Drama', 'Thriller']",2003.0,33
6220,Willard (2003),"['Drama', 'Horror', 'Thriller']",2003.0,35
6221,Gaudi Afternoon (2001),"['Comedy', 'Drama', 'Mystery']",2001.0,4
6222,Prozac Nation (2001),['Drama'],2001.0,23
6223,Spun (2001),"['Comedy', 'Crime', 'Drama']",2001.0,39
6224,Under the Skin of the City (Zir-e-poost-e Shahr) (2001),['Drama'],2001.0,1
6225,King of Kings (1961),['Drama'],1961.0,9
6226,"The Lost Honor of Katharina Blum (Verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann, Die) (1975)",['Drama'],1975.0,9
6227,Loving You (1957),"['Drama', 'Musical']",1957.0,1
6228,The Talk of the Town (1942),"['Comedy', 'Romance', 'Thriller']",1942.0,14
6229,Two-Lane Blacktop (1971),['Drama'],1971.0,18
6230,Bang the Drum Slowly (1973),['Drama'],1973.0,19
6231,The Benny Goodman Story (1955),"['Drama', 'Musical']",1955.0,7
6232,Born Free (1966),"['Adventure', 'Children', 'Drama']",1966.0,25
6233,Born Yesterday (1993),"['Comedy', 'Romance']",1993.0,15
6234,Equus (1977),"['Drama', 'Mystery']",1977.0,12
6235,Europa Europa (Hitlerjunge Salomon) (1990),"['Drama', 'War']",1990.0,59
6236,Fear Strikes Out (1957),['Drama'],1957.0,3
6237,The Glenn Miller Story (1953),['Drama'],1953.0,16
6238,Green Card (1990),"['Comedy', 'Drama', 'Romance']",1990.0,79
6239,Journey to the Center of the Earth (1959),"['Adventure', 'Children', 'Sci-Fi']",1959.0,50
6240,One Good Cop (1991),"['Action', 'Crime', 'Drama']",1991.0,5
6241,Pauline at the Beach (Pauline à la Plage) (1983),"['Comedy', 'Drama', 'Romance']",1983.0,9
6242,Ringu (Ring) (1998),"['Horror', 'Mystery', 'Thriller']",1998.0,180
6243,Ringu 2 (Ring 2) (1999),"['Horror', 'Mystery']",1999.0,24
6244,Salaam Bombay! (1988),['Drama'],1988.0,21
6245,Sweet Charity (1969),"['Comedy', 'Drama', 'Musical', 'Romance']",1969.0,15
6246,Talent for the Game (1991),['Drama'],1991.0,3
6247,Women in Love (1969),"['Drama', 'Romance']",1969.0,8
6248,Japon (a.k.a. Japan) (Japón) (2002),['Drama'],2002.0,2
6249,Boat Trip (2003),['Comedy'],2003.0,20
6250,Dreamcatcher (2003),"['Drama', 'Horror', 'Sci-Fi', 'Thriller']",2003.0,132
6251,Piglet's Big Movie (2003),"['Animation', 'Children']",2003.0,12
6252,View from the Top (2003),"['Comedy', 'Romance']",2003.0,36
6253,Down and Out with the Dolls (2001),['Comedy'],2001.0,0
6254,The Awful Truth (1937),"['Comedy', 'Romance']",1937.0,39
6255,The Bible (a.k.a. Bible... In the Beginning) (1966),['Drama'],1966.0,4
6256,"The House with Laughing Windows (Casa dalle finestre che ridono, La) (1976)","['Horror', 'Mystery', 'Thriller']",1976.0,1
6257,I Am Curious (Yellow) (Jag är nyfiken - en film i gult) (1967),['Drama'],1967.0,9
6258,"The Dames du Bois de Boulogne, Les (Ladies of the Bois de Boulogne) (Ladies of the Park) (1945)","['Drama', 'Romance']",1945.0,6
6259,My Friend Flicka (1943),"['Children', 'Western']",1943.0,5
6260,The Robe (1953),['Drama'],1953.0,12
6261,Wind (1992),"['Action', 'Romance']",1992.0,8
6262,Unknown Pleasures (Ren xiao yao) (2002),"['Comedy', 'Drama']",2002.0,1
6263,Basic (2003),"['Drama', 'Thriller', 'War']",2003.0,68
6264,The Core (2003),"['Action', 'Drama', 'Sci-Fi', 'Thriller']",2003.0,141
6265,Head of State (2003),['Comedy'],2003.0,24
6266,What a Girl Wants (2003),"['Comedy', 'Drama', 'Romance']",2003.0,92
6267,Assassination Tango (2002),"['Drama', 'Thriller']",2002.0,3
6268,Raising Victor Vargas (2002),"['Comedy', 'Drama', 'Romance']",2002.0,21
6269,Stevie (2002),['Documentary'],2002.0,22
6270,Akira Kurosawa's Dreams (Dreams) (1990),"['Drama', 'Fantasy']",1990.0,46
6271,Day for Night (La Nuit Américaine) (1973),"['Comedy', 'Drama', 'Romance']",1973.0,29
6272,Eye of God (1997),['Drama'],1997.0,3
6273,In a Lonely Place (1950),"['Drama', 'Film-Noir', 'Mystery', 'Romance']",1950.0,29
6274,Physical Evidence (1989),"['Crime', 'Thriller']",1989.0,0
6275,Square Dance (1987),"['Drama', 'Romance']",1987.0,1
6276,Wake of the Red Witch (1948),"['Action', 'Adventure', 'Drama']",1948.0,4
6277,Winter Kills (1979),['Drama'],1979.0,2
6278,Fellini: I'm a Born Liar (Fellini: Je Suis um Grand Menteur) (2001),['Documentary'],2001.0,1
6279,The Good Thief (2002),"['Crime', 'Drama']",2002.0,18
6280,"Man Apart, A (2003)","['Action', 'Crime', 'Drama', 'Thriller']",2003.0,31
6281,Phone Booth (2002),"['Drama', 'Thriller']",2002.0,415
6282,Cet amour-là (2001),"['Drama', 'Romance']",2001.0,0
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),"['Action', 'Animation', 'Sci-Fi', 'Thriller']",2001.0,191
6284,DysFunktional Family (2003),"['Comedy', 'Documentary']",2003.0,3
6285,Levity (2003),['Drama'],2003.0,12
6286,The Man Without a Past (Mies vailla menneisyyttä) (2002),"['Comedy', 'Crime', 'Drama']",2002.0,67
6287,Anger Management (2003),['Comedy'],2003.0,363
6288,Better Luck Tomorrow (2002),"['Crime', 'Drama']",2002.0,25
6289,Ghosts of the Abyss (2003),"['Documentary', 'IMAX']",2003.0,7
6290,House of 1000 Corpses (2003),['Horror'],2003.0,62
6291,Lilya 4-Ever (Lilja 4-ever) (2002),"['Crime', 'Drama']",2002.0,66
6292,Marion Bridge (2002),['Drama'],2002.0,1
6293,XX/XY (2002),"['Drama', 'Romance']",2002.0,4
6294,Bulletproof Monk (2003),"['Action', 'Adventure', 'Sci-Fi']",2003.0,107
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),['Comedy'],2003.0,4
6296,"Mighty Wind, A (2003)","['Comedy', 'Musical']",2003.0,196
6297,Holes (2003),"['Adventure', 'Children', 'Comedy', 'Mystery']",2003.0,207
6298,Malibu's Most Wanted (2003),"['Comedy', 'Crime']",2003.0,20
6299,"Winged Migration (Peuple migrateur, Le) (2001)",['Documentary'],2001.0,73
6300,Flickering Lights (Blinkende lygter) (2000),"['Action', 'Comedy', 'Crime']",2000.0,16
6301,Straw Dogs (1971),"['Drama', 'Thriller']",1971.0,69
6302,Beginning of the End (1957),['Sci-Fi'],1957.0,1
6303,The Andromeda Strain (1971),"['Mystery', 'Sci-Fi']",1971.0,93
6304,Brainscan (1994),"['Comedy', 'Horror', 'Sci-Fi', 'Thriller']",1994.0,18
6305,Fahrenheit 451 (1966),"['Drama', 'Sci-Fi']",1966.0,97
6306,I Am Trying to Break Your Heart (2002),['Documentary'],2002.0,17
6307,The Iceman Cometh (1973),['Drama'],1973.0,0
6308,Legal Eagles (1986),"['Comedy', 'Crime', 'Romance']",1986.0,25
6309,Married to It (1991),"['Comedy', 'Drama']",1991.0,1
6310,Memories of Me (1988),"['Comedy', 'Drama']",1988.0,0
6311,The Other Side of Heaven (2001),"['Adventure', 'Drama']",2001.0,6
6312,"Private Function, A (1984)",['Comedy'],1984.0,4
6313,Sibling Rivalry (1990),['Comedy'],1990.0,5
6314,Undercover Blues (1993),"['Comedy', 'Crime']",1993.0,8
6315,Wildcats (1986),['Comedy'],1986.0,22
6316,The Wiz (1978),"['Adventure', 'Children', 'Comedy', 'Fantasy', 'Musical']",1978.0,25
6317,Cartouche (1962),"['Action', 'Adventure', 'Comedy', 'Drama']",1962.0,0
6318,The Marrying Man (Too Hot to Handle) (1991),"['Comedy', 'Romance']",1991.0,8
6319,"My Father the Hero (Mon père, ce héros.) (1991)","['Comedy', 'Drama']",1991.0,14
6320,Scenes from a Mall (1991),['Comedy'],1991.0,6
6321,Stella (1990),['Drama'],1990.0,4
6322,Confidence (2003),"['Crime', 'Thriller']",2003.0,64
6323,Identity (2003),"['Crime', 'Horror', 'Mystery', 'Thriller']",2003.0,342
6324,It Runs in the Family (2003),"['Comedy', 'Drama']",2003.0,5
6325,The Real Cancun (2003),['Documentary'],2003.0,5
6326,City of Ghosts (2002),"['Crime', 'Drama', 'Thriller']",2002.0,3
